id,name,isApproved,hasBeenWithdrawn
CHEMBL3039516,GEMCITABINE ELAIDATE,False,False
CHEMBL3039517,RABUSERTIB,False,False
CHEMBL3039518,BATEFENTEROL,False,False
CHEMBL3039519,SAMATASVIR,False,False
CHEMBL3039520,LASMIDITAN,True,False
CHEMBL3039521,VINTAFOLIDE,False,False
CHEMBL3039522,BIRINAPANT,False,False
CHEMBL3039523,VELEDIMEX,False,False
CHEMBL3039524,ELUBRIXIN TOSYLATE,False,False
CHEMBL3039525,GOLVATINIB,False,False
CHEMBL3039526,LASMIDITAN SUCCINATE,True,False
CHEMBL3039528,ZICRONAPINE,False,False
CHEMBL3039529,TIRASEMTIV,False,False
CHEMBL3039530,ABEDITEROL,False,False
CHEMBL3039531,DANIRIXIN,False,False
CHEMBL3039537,SEBELIPASE ALFA,True,False
CHEMBL3039538,TRENONACOG ALFA,False,False
CHEMBL3039539,OTLERTUZUMAB,False,False
CHEMBL3039540,ADUCANUMAB,True,False
CHEMBL3039542,CIMAGLERMIN ALFA,False,False
CHEMBL3039543,ULOCUPLUMAB,False,False
CHEMBL3039544,TECEMOTIDE,False,False
CHEMBL3039545,LUSPATERCEPT,True,False
CHEMBL3039547,PEXASTIMOGENE DEVACIREPVEC,False,False
CHEMBL3039550,RILIMOGENE GALVACIREPVEC,False,False
CHEMBL3039556,APATORSEN,False,False
CHEMBL3039558,ETIRINOTECAN PEGOL,False,False
CHEMBL3039566,SUCROFERRIC OXYHYDROXIDE,True,False
CHEMBL3039582,SECRETIN,True,False
CHEMBL3039594,GENTAMICIN SULFATE,True,False
CHEMBL3039596,FOSINOPRIL SODIUM,True,False
CHEMBL3039597,GENTAMICIN,True,False
CHEMBL3039598,FOSINOPRIL,True,False
CHEMBL303960,RIVENPROST,False,False
CHEMBL3040192,TIGAPOTIDE,False,False
CHEMBL3040440,VS-4718,False,False
CHEMBL304087,MERIMEPODIB,False,False
CHEMBL304253,TOLONIDINE,False,False
CHEMBL304383,SARCOSINE,False,False
CHEMBL304902,CLOTHIAPINE,True,False
CHEMBL305187,IFENPRODIL,True,False
CHEMBL305380,BUPRANOLOL,False,False
CHEMBL305660,EBASTINE,True,False
CHEMBL305666,LURTOTECAN,False,False
CHEMBL305686,CORDYCEPIN,False,False
CHEMBL305906,CETYLPYRIDINIUM,True,False
CHEMBL306043,GOLD SODIUM THIOMALATE,True,False
CHEMBL306280,DIFLOMOTECAN,False,False
CHEMBL306700,VILOXAZINE,True,False
CHEMBL306823,SODIUM DICHLOROACETATE,True,False
CHEMBL307177,LY-295501,False,False
CHEMBL307429,DUVOGLUSTAT,False,False
CHEMBL307697,SIVIFENE,False,False
CHEMBL307739,IBOPAMINE,False,False
CHEMBL308148,SAREDUTANT,False,False
CHEMBL3084748,TROSPIUM CHLORIDE,True,False
CHEMBL3085504,BLEOMYCIN SULFATE,True,False
CHEMBL3087323,DTP-348,False,False
CHEMBL3087515,MAVOGLURANT,False,False
CHEMBL308954,ETRAVIRINE,True,False
CHEMBL3092041,ACETYLDIHYDROCODEINE,False,False
CHEMBL3092562,PF-05180999,False,False
CHEMBL3092650,GSK239512,False,False
CHEMBL3092995,JNJ-26489112,False,False
CHEMBL3093499,L-377202,False,False
CHEMBL3098771,UAB-30,False,False
CHEMBL3099551,CMX-2043,False,False
CHEMBL3099695,OSILODROSTAT,True,False
CHEMBL31,GATIFLOXACIN,True,True
CHEMBL310555,OXYQUINOLINE,False,False
CHEMBL310671,SACCHARIN,False,False
CHEMBL3109738,JNJ-26483327,False,False
CHEMBL3109802,TBA-7371,False,False
CHEMBL3112741,RELEBACTAM ANHYDROUS,True,False
CHEMBL3112866,SAR-260301,False,False
CHEMBL311300,PELDESINE,False,False
CHEMBL3113165,VLX-1005,False,False
CHEMBL311350,PIROMIDIC ACID,False,False
CHEMBL3113734,UK-500001,False,False
CHEMBL3113974,TRANIMILAST,False,False
CHEMBL3114577,ZALUNFIBAN,False,False
CHEMBL3115681,NARAZACICLIB,False,False
CHEMBL3120215,OSI-027,False,False
CHEMBL3120793,GS-6620,False,False
CHEMBL3121539,RADALBUVIR,False,False
CHEMBL3121849,RAVIDASVIR,False,False
CHEMBL312443,GABOXADOL,False,False
CHEMBL312448,XYLOMETAZOLINE,True,False
CHEMBL3125702,NAVTEMADLIN,False,False
CHEMBL3126004,FOSGEMCITABINE PALABENAMIDE,False,False
CHEMBL3126832,OBP-801,False,False
CHEMBL3126842,BECLABUVIR,False,False
CHEMBL3127326,OMBITASVIR,True,False
CHEMBL3128043,PF-03758309,False,False
CHEMBL312862,DEMECOLCINE,False,False
CHEMBL313006,DALCETRAPIB,False,False
CHEMBL313155,NEOTETRAZOLIUM CHLORIDE,False,False
CHEMBL313302,TRIAZIQUONE,False,False
CHEMBL3133037,LEQ506,False,False
CHEMBL3137301,SACUBITRIL,True,False
CHEMBL3137303,BRICICLIB SODIUM,False,False
CHEMBL3137305,DEFACTINIB HYDROCHLORIDE,False,False
CHEMBL3137306,ORILOTIMOD,False,False
CHEMBL3137308,PEFICITINIB,True,False
CHEMBL3137309,VENETOCLAX,True,False
CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,True,False
CHEMBL3137312,DASABUVIR,True,False
CHEMBL3137313,AXELOPRAN,False,False
CHEMBL3137314,ESUBERAPROST,False,False
CHEMBL3137315,DELEOBUVIR SODIUM,False,False
CHEMBL3137316,FOSDAGROCORAT,False,False
CHEMBL3137317,SONIDEGIB PHOSPHATE,True,False
CHEMBL3137318,TALAZOPARIB TOSYLATE,True,False
CHEMBL3137320,TALAZOPARIB,True,False
CHEMBL3137321,BENZHYDROCODONE,True,False
CHEMBL3137322,DIANHYDROGALACTITOL,False,False
CHEMBL3137323,ENCENICLINE HYDROCHLORIDE,False,False
CHEMBL3137326,DEUTETRABENAZINE,True,False
CHEMBL3137327,OMEGA-3-CARBOXYLIC ACIDS,True,False
CHEMBL3137328,ORILOTIMOD POTASSIUM,False,False
CHEMBL3137330,CABOTEGRAVIR SODIUM,True,False
CHEMBL3137331,DEFACTINIB,False,False
CHEMBL3137332,FEVIPIPRANT,False,False
CHEMBL3137333,ISAVUCONAZONIUM SULFATE,True,False
CHEMBL3137335,TRANSCROCETINATE SODIUM,False,False
CHEMBL3137336,UPROSERTIB,False,False
CHEMBL3137338,ASVASIRAN SODIUM,False,False
CHEMBL3137339,ROMYELOCEL-L,False,False
CHEMBL3137340,VIAGENPUMATUCEL-L,False,False
CHEMBL3137341,SEVIPROTIMUT-L,False,False
CHEMBL3137342,DINUTUXIMAB,True,False
CHEMBL3137343,PEMBROLIZUMAB,True,False
CHEMBL3137344,LATIGLUTENASE,False,False
CHEMBL3137345,DULIGOTUZUMAB,False,False
CHEMBL3137346,PEGARGIMINASE,False,False
CHEMBL3137347,VARLILUMAB,False,False
CHEMBL3137348,SENREBOTASE,False,False
CHEMBL3137349,BOCOCIZUMAB,False,False
CHEMBL3137350,DIRIDAVUMAB,False,False
CHEMBL3137351,ABRILUMAB,False,False
CHEMBL3137352,RALPANCIZUMAB,False,False
CHEMBL3137353,BIMAGRUMAB,False,False
CHEMBL3137355,VEPOLOXAMER,False,False
CHEMBL3137358,SIMEPREVIR SODIUM,True,False
CHEMBL3137685,NEDAPLATIN,False,False
CHEMBL3137691,QUINUPRISTIN/DALFOPRISTIN,True,False
CHEMBL3137693,GOLD,False,False
CHEMBL3139186,LY2828360,False,False
CHEMBL313971,ZUCAPSAICIN,False,False
CHEMBL313972,MASOPROCOL,True,False
CHEMBL314010,BEVANTOLOL,False,False
CHEMBL3140361,ETHAMBUTOL HYDROCHLORIDE,True,False
CHEMBL3140370,AZIMILIDE DIHYDROCHLORIDE,False,False
CHEMBL31422,MALTOL,False,False
CHEMBL3143549,F-ARAG,False,False
CHEMBL314437,MEPTAZINOL,True,False
CHEMBL314854,FINGOLIMOD,True,False
CHEMBL31574,FISETIN,False,False
CHEMBL315795,CLOMETHIAZOLE,True,False
CHEMBL315818,PHENIBUT,False,False
CHEMBL315838,ENCAINIDE,True,True
CHEMBL315985,ESLICARBAZEPINE,True,False
CHEMBL31601,REMIKIREN,False,False
CHEMBL316157,CEPHALORIDINE,False,False
CHEMBL31634,BRIVUDINE,False,False
CHEMBL316561,PROGLUMIDE,True,True
CHEMBL317052,REGADENOSON ANHYDROUS,True,False
CHEMBL317094,IMIDAPRIL,True,False
CHEMBL318153,EDOXUDINE,False,False
CHEMBL3181832,METHICILLIN SODIUM,True,False
CHEMBL3181841,RAMOSETRON HYDROCHLORIDE,False,False
CHEMBL3181870,PYRIDOXAL PHOSPHATE,False,False
CHEMBL318191,TONABERSAT,False,False
CHEMBL3181947,BROMFENAC SODIUM,True,True
CHEMBL3182314,SIVELESTAT SODIUM,False,False
CHEMBL3182320,TROXERUTIN,False,False
CHEMBL3182343,PIVAMPICILLIN,True,False
CHEMBL3182444,MK-5108,False,False
CHEMBL3182621,AZD-8330,False,False
CHEMBL3182733,PRAMIPEXOLE DIHYDROCHLORIDE,True,False
CHEMBL3183075,NIZATIDINE,True,False
CHEMBL3183184,OCTINOXATE,True,False
CHEMBL3183409,APALUTAMIDE,True,False
CHEMBL3183453,NOVOBIOCIN SODIUM,True,True
CHEMBL3183549,BENFOTIAMINE,False,False
CHEMBL3183704,FERROUS CHLORIDE,False,False
CHEMBL3183968,CEFTRIAXONE SODIUM,True,False
CHEMBL3184512,CLINDAMYCIN PHOSPHATE,True,False
CHEMBL3184679,AZD-4547,False,False
CHEMBL3184791,STREPTOMYCIN SULFATE,True,False
CHEMBL3184949,SODIUM ACID PYROPHOSPHATE,False,False
CHEMBL3184986,ZINC ACETATE,True,False
CHEMBL3185022,CHROMIUM PICOLINATE,False,False
CHEMBL3185229,MAGNESIUM CHLORIDE,True,False
CHEMBL3185463,ELZASONAN,False,False
CHEMBL3185958,CLOMIPHENE CITRATE,True,False
CHEMBL3186011,EPRENETAPOPT,False,False
CHEMBL3186492,ONDANSETRON HYDROCHLORIDE,True,False
CHEMBL3186534,RIVOCERANIB,False,False
CHEMBL3186538,CEFROXADINE,False,False
CHEMBL3186849,CPI 613,False,False
CHEMBL3187365,ASENAPINE,True,False
CHEMBL3187503,GSK-1292263,False,False
CHEMBL3187683,ARUNDIC ACID,False,False
CHEMBL3187723,BINIMETINIB,True,False
CHEMBL3187812,ILEPATRIL,False,False
CHEMBL3187985,APOMORPHINE HYDROCHLORIDE,True,False
CHEMBL3188034,TRIPROLIDINE HYDROCHLORIDE,True,False
CHEMBL3188091,SOVATELITIDE,False,False
CHEMBL3188267,CAPMATINIB,True,False
CHEMBL3188386,WNT-974,False,False
CHEMBL3188551,GSK-2636771,False,False
CHEMBL3188993,QUETIAPINE FUMARATE,True,False
CHEMBL3189072,TIROFIBAN HYDROCHLORIDE,True,False
CHEMBL31891,BRODIMOPRIM,False,False
CHEMBL319111,LINOPIRDINE,False,False
CHEMBL319144,MINODRONIC ACID,True,False
CHEMBL31965,CANERTINIB,False,False
CHEMBL319669,PAFURAMIDINE,False,False
CHEMBL32,MOXIFLOXACIN,True,False
CHEMBL320775,NOLATREXED,False,False
CHEMBL321248,7-METHYLXANTHINE,False,False
CHEMBL3215298,ABAMECTIN,False,False
CHEMBL321582,BUCINDOLOL,False,False
CHEMBL3218390,GGTI-2418,False,False
CHEMBL3218576,COPANLISIB,True,False
CHEMBL3218578,BGT-226,False,False
CHEMBL3219124,AZD-1656,False,False
CHEMBL3219143,PF-04776548,False,False
CHEMBL3219616,CP-866087,False,False
CHEMBL322241,TELINAVIR,False,False
CHEMBL3233142,LUMATEPERONE TOSYLATE,True,False
CHEMBL323348,DIMETHYL PHTHALATE,False,False
CHEMBL3234237,JNJ-37822681,False,False
CHEMBL3235279,CAPADENOSON,False,False
CHEMBL3235620,ANTROQUINONOL,False,False
CHEMBL3236549,JNJ-39758979,False,False
CHEMBL3237547,CEDAZURIDINE,True,False
CHEMBL3244648,METHOTREXATE SODIUM,True,False
CHEMBL324547,NETAZEPIDE,False,False
CHEMBL3247378,DARINAPARSIN,False,False
CHEMBL32479,BROTIZOLAM,False,False
CHEMBL324846,OCTANOIC ACID,False,False
CHEMBL3249110,13-DEOXYDOXORUBICIN,False,False
CHEMBL325041,BORTEZOMIB,True,False
CHEMBL3250476,2'-DEOXYTHIOGUANOSINE,False,False
CHEMBL325109,CLEBOPRIDE,True,False
CHEMBL3251296,TK-112690,False,False
CHEMBL325424,ALEPLASININ,False,False
CHEMBL32573,TRAMAZOLINE,False,False
CHEMBL3259907,BI 224436,False,False
CHEMBL3260505,MBX-2982,False,False
CHEMBL3260567,VACTOSERTIB,False,False
CHEMBL3260771,BGC-20-1531,False,False
CHEMBL3261331,RESMETIROM,False,False
CHEMBL3264002,AVUTOMETINIB,False,False
CHEMBL3264004,AVUTOMETINIB POTASSIUM,False,False
CHEMBL3264610,SEVITERONEL,False,False
CHEMBL3265032,ENTOSPLETINIB,False,False
CHEMBL3275586,DIXYRAZINE,False,False
CHEMBL32800,FENOTEROL,True,True
CHEMBL328190,LASOFOXIFENE,True,False
CHEMBL328250,ADINAZOLAM,False,False
CHEMBL32838,FUMAGILLIN,False,False
CHEMBL328560,SULTHIAME,True,False
CHEMBL3286580,IDALOPIRDINE,False,False
CHEMBL3286830,LORLATINIB,True,False
CHEMBL3287218,PF-5190457,False,False
CHEMBL3287255,BISTHIANOSTAT,False,False
CHEMBL3287379,CONTEZOLID,False,False
CHEMBL3287735,GSK2816126,False,False
CHEMBL328875,AMINOMETHYLBENZOIC ACID,False,False
CHEMBL329091,BESIFOVIR,False,False
CHEMBL329123,ETALOCIB,False,False
CHEMBL3291398,LEFAMULIN,True,False
CHEMBL329203,CYCLOPENTAMINE,False,False
CHEMBL3298910,TELACEBEC,False,False
CHEMBL32994,AMSILAROTENE,False,False
CHEMBL33,LEVOFLOXACIN ANHYDROUS,True,False
CHEMBL3301570,NECUPARANIB,False,False
CHEMBL3301571,VESIGENURTUCEL-L,False,False
CHEMBL3301572,NUSINERSEN,True,False
CHEMBL3301573,DORGENMELTUCEL-L,False,False
CHEMBL3301574,TISAGENLECLEUCEL,True,False
CHEMBL3301576,PEGPLERANIB SODIUM,False,False
CHEMBL3301577,IPAFRICEPT,False,False
CHEMBL3301578,EMIBETUZUMAB,False,False
CHEMBL3301580,FLETIKUMAB,False,False
CHEMBL3301581,ABALOPARATIDE,True,False
CHEMBL3301582,POLATUZUMAB VEDOTIN,True,False
CHEMBL3301583,ANDEXANET ALFA,True,False
CHEMBL3301585,PINATUZUMAB VEDOTIN,False,False
CHEMBL3301586,CLIVATUZUMAB TETRAXETAN,False,False
CHEMBL3301587,DURVALUMAB,True,False
CHEMBL3301588,TAREXTUMAB,False,False
CHEMBL3301589,ENFORTUMAB VEDOTIN,True,False
CHEMBL3301592,SODIUM ZIRCONIUM CYCLOSILICATE,True,False
CHEMBL3301593,DECOGLURANT,False,False
CHEMBL3301594,FOSTEMSAVIR,True,False
CHEMBL3301595,DASOTRALINE,False,False
CHEMBL3301597,FERRIC CITRATE,True,False
CHEMBL3301598,FOSTEMSAVIR TROMETHAMINE,True,False
CHEMBL3301599,ONALESPIB LACTATE,False,False
CHEMBL3301600,SPEBRUTINIB BESYLATE,False,False
CHEMBL3301601,VERUBECESTAT,False,False
CHEMBL3301603,GILTERITINIB FUMARATE,True,False
CHEMBL3301604,RALINEPAG,False,False
CHEMBL3301605,RELEBACTAM,True,False
CHEMBL3301606,SOLCITINIB,False,False
CHEMBL3301607,FILGOTINIB,True,False
CHEMBL3301608,LANOPEPDEN,False,False
CHEMBL3301609,TOREFORANT,False,False
CHEMBL3301610,ABEMACICLIB,True,False
CHEMBL3301611,AMIFAMPRIDINE PHOSPHATE,True,False
CHEMBL3301612,ENCORAFENIB,True,False
CHEMBL3301614,TOREFORANT TARTRATE,False,False
CHEMBL3301615,CENTANAFADINE HYDROCHLORIDE,False,False
CHEMBL3301616,LANOPEPDEN MESYLATE,False,False
CHEMBL3301618,MOTOLIMOD,False,False
CHEMBL3301620,TEMSAVIR,False,False
CHEMBL3301621,CENTANAFADINE,False,False
CHEMBL3301622,GILTERITINIB,True,False
CHEMBL3301624,SETMELANOTIDE,True,False
CHEMBL3301625,SPEBRUTINIB,False,False
CHEMBL3301626,BASIMGLURANT,False,False
CHEMBL3301627,TENAPANOR HYDROCHLORIDE,True,False
CHEMBL3301650,DALBAVANCIN HYDROCHLORIDE,True,False
CHEMBL3301667,CALCIUM CARBIMIDE,False,False
CHEMBL3301668,CARBETOCIN,True,False
CHEMBL3301669,DALBAVANCIN,True,False
CHEMBL3301672,ERITORAN TETRASODIUM,False,False
CHEMBL3301673,IFETROBAN,False,False
CHEMBL3301674,IFETROBAN SODIUM,False,False
CHEMBL3301675,LINACLOTIDE,True,False
CHEMBL3301676,LINACLOTIDE ACETATE,False,False
CHEMBL3301680,TELAVANCIN HYDROCHLORIDE,True,False
CHEMBL3301681,TRIBENOSIDE,False,False
CHEMBL3304244,LY-2940094,False,False
CHEMBL3304485,TENAPANOR,True,False
CHEMBL3304486,DIFEMERINE,True,True
CHEMBL3306803,LUMATEPERONE,True,False
CHEMBL3306918,PRX-03140,False,False
CHEMBL330829,ETOZOLIN,False,False
CHEMBL3311228,OTESECONAZOLE,True,False
CHEMBL331378,ZOFENOPRIL,False,False
CHEMBL331743,DIXANTHOGEN,False,False
CHEMBL3317856,GEPOTIDACIN,False,False
CHEMBL3317857,VABORBACTAM,True,False
CHEMBL3318007,PIMODIVIR,False,False
CHEMBL3319236,GLPG-0187,False,False
CHEMBL332750,TETOMILAST,False,False
CHEMBL3329435,PF-05212377,False,False
CHEMBL3330226,MACOZINONE,False,False
CHEMBL333325,FOSRAVUCONAZOLE,False,False
CHEMBL3334567,SAVOLITINIB,False,False
CHEMBL3334624,BI-44370,False,False
CHEMBL3334759,GRANATICIN B,False,False
CHEMBL3334824,BMS-817399,False,False
CHEMBL3337527,JNJ-40411813,False,False
CHEMBL3338194,BMS-903452,False,False
CHEMBL333826,DEQUALINIUM,True,False
CHEMBL333950,MAXACALCITOL,False,False
CHEMBL334491,BUDIPINE,False,False
CHEMBL334533,DEXANABINOL,False,False
CHEMBL334830,RANIRESTAT,False,False
CHEMBL3348846,FEXAGRATINIB,False,False
CHEMBL3348861,AMPELOPSIN,False,False
CHEMBL3348923,TOVORAFENIB,False,False
CHEMBL3348932,DESFESOTERODINE,False,False
CHEMBL3348963,TELOTRISTAT ETIPRATE,True,False
CHEMBL3349001,AVN-944,False,False
CHEMBL3349607,PASIREOTIDE,True,False
CHEMBL334966,CANGRELOR,True,False
CHEMBL3351077,CEFSULODIN,True,False
CHEMBL3353410,OSIMERTINIB,True,False
CHEMBL3353541,GLPG-0974,False,False
CHEMBL3355009,GSK-3179106,False,False
CHEMBL3357685,PCLX-001,False,False
CHEMBL3358920,ETRASIMOD,True,False
CHEMBL3359265,PF-05175157,False,False
CHEMBL3360203,PILARALISIB,False,False
CHEMBL3360975,BMS-779788,False,False
CHEMBL336296,URIDINE TRIPHOSPHATE,False,False
CHEMBL336360,IODOFILTIC ACID,False,False
CHEMBL33720,OXEDRINE,False,False
CHEMBL337450,TAS-109,False,False
CHEMBL337612,DIMIRACETAM,False,False
CHEMBL33845,DICHLOROPHEN,False,False
CHEMBL33864,"LIPOIC ACID, ALPHA",True,False
CHEMBL3391662,PARITAPREVIR,True,False
CHEMBL3392104,"AMMONIUM TRICHLORO(DIOXOETHYLENE-O,O'-)TELLURATE",False,False
CHEMBL3392776,C-188-9,False,False
CHEMBL3393588,BTA-9881,False,False
CHEMBL33986,BUTORPHANOL,True,False
CHEMBL3400972,FLUORODOPA F 18,True,False
CHEMBL3402567,ITX-5061,False,False
CHEMBL3402762,TEPOTINIB,True,False
CHEMBL3407547,FIRSOCOSTAT,False,False
CHEMBL3408248,AZD-8186,False,False
CHEMBL3408947,OCIFISERTIB,False,False
CHEMBL340978,BENOXAPROFEN,True,True
CHEMBL3410450,PRESATOVIR,False,False
CHEMBL34124,OLODANRIGAN,False,False
CHEMBL3414621,TAZEMETOSTAT,True,False
CHEMBL3414626,PINOMETOSTAT,False,False
CHEMBL3416885,RO-5028442,False,False
CHEMBL3417258,LUMICITABINE,False,False
CHEMBL341922,KETOPROFEN SODIUM,False,False
CHEMBL3421729,MEVIDALEN,False,False
CHEMBL3422109,AVANBULIN,False,False
CHEMBL34259,METHOTREXATE,True,False
CHEMBL3426621,RIPASUDIL,False,False
CHEMBL3427435,CTT-1057,False,False
CHEMBL343448,ROMIDEPSIN,True,False
CHEMBL343633,ESATENOLOL,False,False
CHEMBL34412,LOMETREXOL,False,False
CHEMBL344159,TOLVAPTAN,True,False
CHEMBL345237,PICLOZOTAN,False,False
CHEMBL345714,ACIPIMOX,True,False
CHEMBL346178,OSANETANT,False,False
CHEMBL346331,NORMETHADONE,False,False
CHEMBL346919,APOCYNIN,False,False
CHEMBL346977,FONAZINE,True,False
CHEMBL348000,CINCHOPHEN,False,False
CHEMBL348475,TARIQUIDAR,False,False
CHEMBL349803,PIRETANIDE,True,False
CHEMBL35,FUROSEMIDE,True,False
CHEMBL350221,OXITRIPTAN,True,False
CHEMBL35033,EMIVIRINE,False,False
CHEMBL350719,ESMETHADONE,False,False
CHEMBL350775,BIRICODAR,False,False
CHEMBL351706,BMS-214662,False,False
CHEMBL35228,PYRONARIDINE,False,False
CHEMBL3526802,RRX-001,False,False
CHEMBL3527000,E-7016,False,False
CHEMBL3527358,PPI-2458,False,False
CHEMBL3527416,MONOXERUTIN,False,False
CHEMBL35306,NIKKOMYCIN,False,False
CHEMBL354077,AMIFAMPRIDINE,True,False
CHEMBL3542265,LY2452473,False,False
CHEMBL3544906,BENZPHETAMINE HYDROCHLORIDE,True,False
CHEMBL3544907,PICOPLATIN,False,False
CHEMBL3544909,CALCIFEDIOL,True,False
CHEMBL3544910,MOTEXAFIN GADOLINIUM,False,False
CHEMBL3544911,PREXASERTIB,False,False
CHEMBL3544913,VIXOTRIGINE,False,False
CHEMBL3544914,TEZACAFTOR,True,False
CHEMBL3544916,GUADECITABINE,False,False
CHEMBL3544917,RAPASTINEL,False,False
CHEMBL3544919,CIRAPARANTAG,False,False
CHEMBL3544921,CERLIPONASE ALFA,True,False
CHEMBL3544922,OPICINUMAB,False,False
CHEMBL3544923,LABETUZUMAB GOVITECAN,False,False
CHEMBL3544926,OBILTOXAXIMAB,True,False
CHEMBL3544932,TAK-901,False,False
CHEMBL3544936,XL-844,False,False
CHEMBL3544945,SAR-113945,False,False
CHEMBL3544947,BURAPITANT,False,False
CHEMBL3544953,SAF312,False,False
CHEMBL3544954,ZOPTARELIN DOXORUBICIN,False,False
CHEMBL3544960,AT-13148,False,False
CHEMBL3544963,DS-3078A,False,False
CHEMBL3544964,RAVOXERTINIB,False,False
CHEMBL3544966,GSK-1059615,False,False
CHEMBL3544968,GSK-610677,False,False
CHEMBL3544971,DEXTROAMPHETAMINE SULFATE,True,False
CHEMBL3544973,CEFTAROLINE FOSAMIL ACETATE,True,False
CHEMBL3544974,ASENAPINE MALEATE,True,False
CHEMBL3544975,RELENOPRIDE,False,False
CHEMBL3544977,ODALASVIR,False,False
CHEMBL3544978,ZOLIFLODACIN,False,False
CHEMBL3544979,IMISOPASEM MANGANESE,False,False
CHEMBL3544981,TAVILERMIDE,False,False
CHEMBL3544983,TESEVATINIB,False,False
CHEMBL3544984,TRADIPITANT,False,False
CHEMBL3544985,DASABUVIR SODIUM MONOHYDRATE,True,False
CHEMBL3544986,PERINDOPRIL ARGININE,True,False
CHEMBL3544988,DAPRODUSTAT,True,False
CHEMBL3544989,VOLANESORSEN SODIUM,True,False
CHEMBL3544991,DOMAGROZUMAB,False,False
CHEMBL3544993,AGLATIMAGENE BESADENOVEC,False,False
CHEMBL3544994,VOLANESORSEN,True,False
CHEMBL3544995,STAPULDENCEL,False,False
CHEMBL3544996,IDARUCIZUMAB,True,False
CHEMBL3545004,PL-225B,False,False
CHEMBL3545010,ORDOPIDINE,False,False
CHEMBL3545013,APN1125,False,False
CHEMBL3545017,GTX-758,False,False
CHEMBL3545020,MBX-2044,False,False
CHEMBL3545027,XL-281,False,False
CHEMBL3545029,ABT-288,False,False
CHEMBL3545030,JNJ-17216498,False,False
CHEMBL3545031,MK-1029,False,False
CHEMBL3545035,REVEXEPRIDE,False,False
CHEMBL3545036,RASEGLURANT,False,False
CHEMBL3545039,AZD1386,False,False
CHEMBL3545040,AZD7009,False,False
CHEMBL3545042,SELURAMPANEL,False,False
CHEMBL3545043,ASAPIPRANT,False,False
CHEMBL3545046,GSK2849466,False,False
CHEMBL3545050,BMS-817378,False,False
CHEMBL3545054,INCB-40093,False,False
CHEMBL3545057,ACETYLDIGITOXIN,True,False
CHEMBL3545058,DEXTROTHYROXINE SODIUM,True,False
CHEMBL3545059,ALISKIREN FUMARATE,True,False
CHEMBL3545061,FEXAPOTIDE,False,False
CHEMBL3545062,VELPATASVIR,True,False
CHEMBL3545063,OSIMERTINIB MESYLATE,True,False
CHEMBL3545064,TALABOSTAT MESYLATE,False,False
CHEMBL3545065,VEROSUDIL,False,False
CHEMBL3545066,OCTREOTIDE HYDROCHLORIDE,False,False
CHEMBL3545068,COPANLISIB HYDROCHLORIDE,True,False
CHEMBL3545069,PELAREOREP,False,False
CHEMBL3545070,VONAPANITASE,False,False
CHEMBL3545071,SERIBANTUMAB,False,False
CHEMBL3545072,LANDOGROZUMAB,False,False
CHEMBL3545073,AMA0076,False,False
CHEMBL3545076,LY-2584702,False,False
CHEMBL3545083,RGB-286638,False,False
CHEMBL3545085,XL-228,False,False
CHEMBL3545087,GSK159802,False,False
CHEMBL3545093,ZYH7,False,False
CHEMBL3545096,BGT-226,False,False
CHEMBL3545097,SAPANISERTIB,False,False
CHEMBL3545100,ASP7991,False,False
CHEMBL3545101,KRP203,False,False
CHEMBL3545103,AZD3199,False,False
CHEMBL3545104,MODIMELANOTIDE,False,False
CHEMBL3545106,TM30339,False,False
CHEMBL3545108,AZD9056,False,False
CHEMBL3545110,RIBOCICLIB,True,False
CHEMBL3545111,HEMAY-022,False,False
CHEMBL3545122,DOLCANATIDE,False,False
CHEMBL3545123,PIBRENTASVIR,True,False
CHEMBL3545125,MIROGABALIN,False,False
CHEMBL3545128,ROCAPULDENCEL-T,False,False
CHEMBL3545131,ISATUXIMAB,True,False
CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,True,False
CHEMBL3545134,LY-2780301,False,False
CHEMBL3545137,PF-00477736,False,False
CHEMBL3545141,RP-6530,False,False
CHEMBL3545145,WX-554,False,False
CHEMBL3545153,DE-104,False,False
CHEMBL3545154,POZIOTINIB,False,False
CHEMBL3545155,JI-101,False,False
CHEMBL3545157,TIDEGLUSIB,False,False
CHEMBL3545159,R-333,False,False
CHEMBL3545162,PBF-680,False,False
CHEMBL3545164,AZD2066,False,False
CHEMBL3545165,AFACIFENACIN,False,False
CHEMBL3545166,DRINABANT,False,False
CHEMBL3545167,FE 202767,False,False
CHEMBL3545168,IMD-1041,False,False
CHEMBL3545169,AZD1305,False,False
CHEMBL3545174,GSK2881078,False,False
CHEMBL3545176,DB959,False,False
CHEMBL3545181,TIOTROPIUM BROMIDE,True,False
CHEMBL3545183,ETELCALCETIDE HYDROCHLORIDE,True,False
CHEMBL3545184,VELCALCETIDE,True,False
CHEMBL3545185,SELINEXOR,True,False
CHEMBL3545186,FONADELPAR,False,False
CHEMBL3545189,LANADELUMAB,True,False
CHEMBL3545190,ISUNAKINRA,False,False
CHEMBL3545191,EVINACUMAB,True,False
CHEMBL3545193,MSC-2364447,False,False
CHEMBL3545199,RG-7741,False,False
CHEMBL3545208,AZD3161,False,False
CHEMBL3545210,SR16234,False,False
CHEMBL3545211,SR16234,False,False
